image_path,label
dataset/train_aug\PHONE\aug_29.jpg,PHONE
dataset/train_aug\PHONE\aug_30.jpg,PHONE
dataset/train_aug\PHONE\aug_31.jpg,PHONE
dataset/train_aug\PHONE\aug_32.jpg,PHONE
dataset/train_aug\PHONE\aug_33.jpg,PHONE
dataset/train_aug\PHONE\aug_34.jpg,PHONE
dataset/train_aug\PHONE\aug_35.jpg,PHONE
dataset/train_aug\PHONE\aug_36.jpg,PHONE
dataset/train_aug\PHONE\aug_37.jpg,PHONE
dataset/train_aug\PHONE\aug_38.jpg,PHONE
dataset/train_aug\PHONE\aug_39.jpg,PHONE
dataset/train_aug\PHONE\aug_40.jpg,PHONE
dataset/train_aug\PHONE\aug_41.jpg,PHONE
dataset/train_aug\PHONE\aug_42.jpg,PHONE
dataset/train_aug\PHONE\aug_43.jpg,PHONE
dataset/train_aug\PHONE\aug_44.jpg,PHONE
dataset/train_aug\PHONE\aug_45.jpg,PHONE
dataset/train_aug\PHONE\aug_46.jpg,PHONE
dataset/train_aug\PHONE\aug_47.jpg,PHONE
dataset/train_aug\PHONE\aug_48.jpg,PHONE
dataset/train_aug\PHONE\aug_49.jpg,PHONE
dataset/train_aug\PLACE\orig_THIS PLACE (2).jpg,PLACE
dataset/train_aug\PLACE\orig_THIS PLACE (3).jpg,PLACE
dataset/train_aug\PLACE\orig_THIS PLACE (4).jpg,PLACE
dataset/train_aug\PLACE\aug_3.jpg,PLACE
dataset/train_aug\PLACE\aug_4.jpg,PLACE
dataset/train_aug\PLACE\aug_5.jpg,PLACE
dataset/train_aug\PLACE\aug_6.jpg,PLACE
dataset/train_aug\PLACE\aug_7.jpg,PLACE
dataset/train_aug\PLACE\aug_8.jpg,PLACE
dataset/train_aug\PLACE\aug_9.jpg,PLACE
dataset/train_aug\PLACE\aug_10.jpg,PLACE
dataset/train_aug\PLACE\aug_11.jpg,PLACE
dataset/train_aug\PLACE\aug_12.jpg,PLACE
dataset/train_aug\PLACE\aug_13.jpg,PLACE
dataset/train_aug\PLACE\aug_14.jpg,PLACE
dataset/train_aug\PLACE\aug_15.jpg,PLACE
dataset/train_aug\PLACE\aug_16.jpg,PLACE
dataset/train_aug\PLACE\aug_17.jpg,PLACE
dataset/train_aug\PLACE\aug_18.jpg,PLACE
dataset/train_aug\PLACE\aug_19.jpg,PLACE
dataset/train_aug\PLACE\aug_20.jpg,PLACE
dataset/train_aug\PLACE\aug_21.jpg,PLACE
dataset/train_aug\PLACE\aug_22.jpg,PLACE
dataset/train_aug\PLACE\aug_23.jpg,PLACE
dataset/train_aug\PLACE\aug_24.jpg,PLACE
dataset/train_aug\PLACE\aug_25.jpg,PLACE
dataset/train_aug\PLACE\aug_26.jpg,PLACE
dataset/train_aug\PLACE\aug_27.jpg,PLACE
dataset/train_aug\PLACE\aug_28.jpg,PLACE
dataset/train_aug\PLACE\aug_29.jpg,PLACE
dataset/train_aug\PLACE\aug_30.jpg,PLACE
dataset/train_aug\PLACE\aug_31.jpg,PLACE
dataset/train_aug\PLACE\aug_32.jpg,PLACE
dataset/train_aug\PLACE\aug_33.jpg,PLACE
dataset/train_aug\PLACE\aug_34.jpg,PLACE
dataset/train_aug\PLACE\aug_35.jpg,PLACE
dataset/train_aug\PLACE\aug_36.jpg,PLACE
dataset/train_aug\PLACE\aug_37.jpg,PLACE
dataset/train_aug\PLACE\aug_38.jpg,PLACE
dataset/train_aug\PLACE\aug_39.jpg,PLACE
dataset/train_aug\PLACE\aug_40.jpg,PLACE
dataset/train_aug\PLACE\aug_41.jpg,PLACE
dataset/train_aug\PLACE\aug_42.jpg,PLACE
dataset/train_aug\PLACE\aug_43.jpg,PLACE
dataset/train_aug\PLACE\aug_44.jpg,PLACE
dataset/train_aug\PLACE\aug_45.jpg,PLACE
dataset/train_aug\PLACE\aug_46.jpg,PLACE
dataset/train_aug\PLACE\aug_47.jpg,PLACE
dataset/train_aug\PLACE\aug_48.jpg,PLACE
dataset/train_aug\PLACE\aug_49.jpg,PLACE
dataset/train_aug\PLEASE\orig_PLEASE.jpg,PLEASE
dataset/train_aug\PLEASE\aug_1.jpg,PLEASE
dataset/train_aug\PLEASE\aug_2.jpg,PLEASE
dataset/train_aug\PLEASE\aug_3.jpg,PLEASE
dataset/train_aug\PLEASE\aug_4.jpg,PLEASE
dataset/train_aug\PLEASE\aug_5.jpg,PLEASE
dataset/train_aug\PLEASE\aug_6.jpg,PLEASE
dataset/train_aug\PLEASE\aug_7.jpg,PLEASE
dataset/train_aug\PLEASE\aug_8.jpg,PLEASE
dataset/train_aug\PLEASE\aug_9.jpg,PLEASE
dataset/train_aug\PLEASE\aug_10.jpg,PLEASE
dataset/train_aug\PLEASE\aug_11.jpg,PLEASE
dataset/train_aug\PLEASE\aug_12.jpg,PLEASE
dataset/train_aug\PLEASE\aug_13.jpg,PLEASE
dataset/train_aug\PLEASE\aug_14.jpg,PLEASE
dataset/train_aug\PLEASE\aug_15.jpg,PLEASE
dataset/train_aug\PLEASE\aug_16.jpg,PLEASE
dataset/train_aug\PLEASE\aug_17.jpg,PLEASE
dataset/train_aug\PLEASE\aug_18.jpg,PLEASE
dataset/train_aug\PLEASE\aug_19.jpg,PLEASE
dataset/train_aug\PLEASE\aug_20.jpg,PLEASE
dataset/train_aug\PLEASE\aug_21.jpg,PLEASE
dataset/train_aug\PLEASE\aug_22.jpg,PLEASE
dataset/train_aug\PLEASE\aug_23.jpg,PLEASE
dataset/train_aug\PLEASE\aug_24.jpg,PLEASE
dataset/train_aug\PLEASE\aug_25.jpg,PLEASE
dataset/train_aug\PLEASE\aug_26.jpg,PLEASE
dataset/train_aug\PLEASE\aug_27.jpg,PLEASE
dataset/train_aug\PLEASE\aug_28.jpg,PLEASE
dataset/train_aug\PLEASE\aug_29.jpg,PLEASE
dataset/train_aug\PLEASE\aug_30.jpg,PLEASE
dataset/train_aug\PLEASE\aug_31.jpg,PLEASE
dataset/train_aug\PLEASE\aug_32.jpg,PLEASE
dataset/train_aug\PLEASE\aug_33.jpg,PLEASE
dataset/train_aug\PLEASE\aug_34.jpg,PLEASE
dataset/train_aug\PLEASE\aug_35.jpg,PLEASE
dataset/train_aug\PLEASE\aug_36.jpg,PLEASE
dataset/train_aug\PLEASE\aug_37.jpg,PLEASE
dataset/train_aug\PLEASE\aug_38.jpg,PLEASE
dataset/train_aug\PLEASE\aug_39.jpg,PLEASE
dataset/train_aug\PLEASE\aug_40.jpg,PLEASE
dataset/train_aug\PLEASE\aug_41.jpg,PLEASE
dataset/train_aug\PLEASE\aug_42.jpg,PLEASE
dataset/train_aug\PLEASE\aug_43.jpg,PLEASE
dataset/train_aug\PLEASE\aug_44.jpg,PLEASE
dataset/train_aug\PLEASE\aug_45.jpg,PLEASE
dataset/train_aug\PLEASE\aug_46.jpg,PLEASE
dataset/train_aug\PLEASE\aug_47.jpg,PLEASE
dataset/train_aug\PLEASE\aug_48.jpg,PLEASE
dataset/train_aug\PLEASE\aug_49.jpg,PLEASE
dataset/train_aug\POUR\orig_POUR (2).jpg,POUR
dataset/train_aug\POUR\orig_POUR (4).jpg,POUR
dataset/train_aug\POUR\orig_POUR (5).jpg,POUR
dataset/train_aug\POUR\orig_POUR (6).jpg,POUR
dataset/train_aug\POUR\orig_POUR (7).jpg,POUR
dataset/train_aug\POUR\aug_5.jpg,POUR
dataset/train_aug\POUR\aug_6.jpg,POUR
dataset/train_aug\POUR\aug_7.jpg,POUR
dataset/train_aug\POUR\aug_8.jpg,POUR
dataset/train_aug\POUR\aug_9.jpg,POUR
dataset/train_aug\POUR\aug_10.jpg,POUR
dataset/train_aug\POUR\aug_11.jpg,POUR
dataset/train_aug\POUR\aug_12.jpg,POUR
dataset/train_aug\POUR\aug_13.jpg,POUR
dataset/train_aug\POUR\aug_14.jpg,POUR
dataset/train_aug\POUR\aug_15.jpg,POUR
dataset/train_aug\POUR\aug_16.jpg,POUR
dataset/train_aug\POUR\aug_17.jpg,POUR
dataset/train_aug\POUR\aug_18.jpg,POUR
dataset/train_aug\POUR\aug_19.jpg,POUR
dataset/train_aug\POUR\aug_20.jpg,POUR
dataset/train_aug\POUR\aug_21.jpg,POUR
dataset/train_aug\POUR\aug_22.jpg,POUR
dataset/train_aug\POUR\aug_23.jpg,POUR
dataset/train_aug\POUR\aug_24.jpg,POUR
dataset/train_aug\POUR\aug_25.jpg,POUR
dataset/train_aug\POUR\aug_26.jpg,POUR
dataset/train_aug\POUR\aug_27.jpg,POUR
dataset/train_aug\POUR\aug_28.jpg,POUR
dataset/train_aug\POUR\aug_29.jpg,POUR
dataset/train_aug\POUR\aug_30.jpg,POUR
dataset/train_aug\POUR\aug_31.jpg,POUR
dataset/train_aug\POUR\aug_32.jpg,POUR
dataset/train_aug\POUR\aug_33.jpg,POUR
dataset/train_aug\POUR\aug_34.jpg,POUR
dataset/train_aug\POUR\aug_35.jpg,POUR
dataset/train_aug\POUR\aug_36.jpg,POUR
dataset/train_aug\POUR\aug_37.jpg,POUR
dataset/train_aug\POUR\aug_38.jpg,POUR
dataset/train_aug\POUR\aug_39.jpg,POUR
dataset/train_aug\POUR\aug_40.jpg,POUR
dataset/train_aug\POUR\aug_41.jpg,POUR
dataset/train_aug\POUR\aug_42.jpg,POUR
dataset/train_aug\POUR\aug_43.jpg,POUR
dataset/train_aug\POUR\aug_44.jpg,POUR
dataset/train_aug\POUR\aug_45.jpg,POUR
dataset/train_aug\POUR\aug_46.jpg,POUR
dataset/train_aug\POUR\aug_47.jpg,POUR
dataset/train_aug\POUR\aug_48.jpg,POUR
dataset/train_aug\POUR\aug_49.jpg,POUR
dataset/train_aug\PREPARE\orig_PREPARE (1).jpg,PREPARE
dataset/train_aug\PREPARE\orig_PREPARE (3).jpg,PREPARE
dataset/train_aug\PREPARE\orig_PREPARE (4).jpg,PREPARE
dataset/train_aug\PREPARE\orig_PREPARE (5).jpg,PREPARE
dataset/train_aug\PREPARE\aug_4.jpg,PREPARE
dataset/train_aug\PREPARE\aug_5.jpg,PREPARE
dataset/train_aug\PREPARE\aug_6.jpg,PREPARE
dataset/train_aug\PREPARE\aug_7.jpg,PREPARE
dataset/train_aug\PREPARE\aug_8.jpg,PREPARE
dataset/train_aug\PREPARE\aug_9.jpg,PREPARE
dataset/train_aug\PREPARE\aug_10.jpg,PREPARE
dataset/train_aug\PREPARE\aug_11.jpg,PREPARE
dataset/train_aug\PREPARE\aug_12.jpg,PREPARE
dataset/train_aug\PREPARE\aug_13.jpg,PREPARE
dataset/train_aug\PREPARE\aug_14.jpg,PREPARE
dataset/train_aug\PREPARE\aug_15.jpg,PREPARE
dataset/train_aug\PREPARE\aug_16.jpg,PREPARE
dataset/train_aug\PREPARE\aug_17.jpg,PREPARE
dataset/train_aug\PREPARE\aug_18.jpg,PREPARE
dataset/train_aug\PREPARE\aug_19.jpg,PREPARE
dataset/train_aug\PREPARE\aug_20.jpg,PREPARE
dataset/train_aug\PREPARE\aug_21.jpg,PREPARE
dataset/train_aug\PREPARE\aug_22.jpg,PREPARE
dataset/train_aug\PREPARE\aug_23.jpg,PREPARE
dataset/train_aug\PREPARE\aug_24.jpg,PREPARE
dataset/train_aug\PREPARE\aug_25.jpg,PREPARE
dataset/train_aug\PREPARE\aug_26.jpg,PREPARE
dataset/train_aug\PREPARE\aug_27.jpg,PREPARE
dataset/train_aug\PREPARE\aug_28.jpg,PREPARE
dataset/train_aug\PREPARE\aug_29.jpg,PREPARE
dataset/train_aug\PREPARE\aug_30.jpg,PREPARE
dataset/train_aug\PREPARE\aug_31.jpg,PREPARE
dataset/train_aug\PREPARE\aug_32.jpg,PREPARE
dataset/train_aug\PREPARE\aug_33.jpg,PREPARE
dataset/train_aug\PREPARE\aug_34.jpg,PREPARE
dataset/train_aug\PREPARE\aug_35.jpg,PREPARE
dataset/train_aug\PREPARE\aug_36.jpg,PREPARE
dataset/train_aug\PREPARE\aug_37.jpg,PREPARE
dataset/train_aug\PREPARE\aug_38.jpg,PREPARE
dataset/train_aug\PREPARE\aug_39.jpg,PREPARE
dataset/train_aug\PREPARE\aug_40.jpg,PREPARE
dataset/train_aug\PREPARE\aug_41.jpg,PREPARE
dataset/train_aug\PREPARE\aug_42.jpg,PREPARE
dataset/train_aug\PREPARE\aug_43.jpg,PREPARE
dataset/train_aug\PREPARE\aug_44.jpg,PREPARE
dataset/train_aug\PREPARE\aug_45.jpg,PREPARE
dataset/train_aug\PREPARE\aug_46.jpg,PREPARE
dataset/train_aug\PREPARE\aug_47.jpg,PREPARE
dataset/train_aug\PREPARE\aug_48.jpg,PREPARE
dataset/train_aug\PREPARE\aug_49.jpg,PREPARE
dataset/train_aug\PROMISE\orig_PROMISE (2).jpg,PROMISE
dataset/train_aug\PROMISE\orig_PROMISE (3).jpg,PROMISE
dataset/train_aug\PROMISE\orig_PROMISE (4).jpg,PROMISE
dataset/train_aug\PROMISE\orig_PROMISE (6).jpg,PROMISE
dataset/train_aug\PROMISE\orig_PROMISE (7).jpg,PROMISE
dataset/train_aug\PROMISE\aug_5.jpg,PROMISE
dataset/train_aug\PROMISE\aug_6.jpg,PROMISE
dataset/train_aug\PROMISE\aug_7.jpg,PROMISE
dataset/train_aug\PROMISE\aug_8.jpg,PROMISE
dataset/train_aug\PROMISE\aug_9.jpg,PROMISE
dataset/train_aug\PROMISE\aug_10.jpg,PROMISE
dataset/train_aug\PROMISE\aug_11.jpg,PROMISE
dataset/train_aug\PROMISE\aug_12.jpg,PROMISE
dataset/train_aug\PROMISE\aug_13.jpg,PROMISE
dataset/train_aug\PROMISE\aug_14.jpg,PROMISE
dataset/train_aug\PROMISE\aug_15.jpg,PROMISE
dataset/train_aug\PROMISE\aug_16.jpg,PROMISE
dataset/train_aug\PROMISE\aug_17.jpg,PROMISE
dataset/train_aug\PROMISE\aug_18.jpg,PROMISE
dataset/train_aug\PROMISE\aug_19.jpg,PROMISE
dataset/train_aug\PROMISE\aug_20.jpg,PROMISE
dataset/train_aug\PROMISE\aug_21.jpg,PROMISE
dataset/train_aug\PROMISE\aug_22.jpg,PROMISE
dataset/train_aug\PROMISE\aug_23.jpg,PROMISE
dataset/train_aug\PROMISE\aug_24.jpg,PROMISE
dataset/train_aug\PROMISE\aug_25.jpg,PROMISE
dataset/train_aug\PROMISE\aug_26.jpg,PROMISE
dataset/train_aug\PROMISE\aug_27.jpg,PROMISE
dataset/train_aug\PROMISE\aug_28.jpg,PROMISE
dataset/train_aug\PROMISE\aug_29.jpg,PROMISE
dataset/train_aug\PROMISE\aug_30.jpg,PROMISE
dataset/train_aug\PROMISE\aug_31.jpg,PROMISE
dataset/train_aug\PROMISE\aug_32.jpg,PROMISE
dataset/train_aug\PROMISE\aug_33.jpg,PROMISE
dataset/train_aug\PROMISE\aug_34.jpg,PROMISE
dataset/train_aug\PROMISE\aug_35.jpg,PROMISE
dataset/train_aug\PROMISE\aug_36.jpg,PROMISE
dataset/train_aug\PROMISE\aug_37.jpg,PROMISE
dataset/train_aug\PROMISE\aug_38.jpg,PROMISE
dataset/train_aug\PROMISE\aug_39.jpg,PROMISE
dataset/train_aug\PROMISE\aug_40.jpg,PROMISE
dataset/train_aug\PROMISE\aug_41.jpg,PROMISE
dataset/train_aug\PROMISE\aug_42.jpg,PROMISE
dataset/train_aug\PROMISE\aug_43.jpg,PROMISE
dataset/train_aug\PROMISE\aug_44.jpg,PROMISE
dataset/train_aug\PROMISE\aug_45.jpg,PROMISE
dataset/train_aug\PROMISE\aug_46.jpg,PROMISE
dataset/train_aug\PROMISE\aug_47.jpg,PROMISE
dataset/train_aug\PROMISE\aug_48.jpg,PROMISE
dataset/train_aug\PROMISE\aug_49.jpg,PROMISE
dataset/train_aug\REALLY\orig_REALLY (3).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY (4).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY (5).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY 2 (1).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY 2 (2).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY 2 (3).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY 2 (4).jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY 2.jpg,REALLY
dataset/train_aug\REALLY\orig_REALLY.jpg,REALLY
dataset/train_aug\REALLY\aug_9.jpg,REALLY
dataset/train_aug\REALLY\aug_10.jpg,REALLY
dataset/train_aug\REALLY\aug_11.jpg,REALLY
dataset/train_aug\REALLY\aug_12.jpg,REALLY
dataset/train_aug\REALLY\aug_13.jpg,REALLY
dataset/train_aug\REALLY\aug_14.jpg,REALLY
dataset/train_aug\REALLY\aug_15.jpg,REALLY
dataset/train_aug\REALLY\aug_16.jpg,REALLY
dataset/train_aug\REALLY\aug_17.jpg,REALLY
dataset/train_aug\REALLY\aug_18.jpg,REALLY
dataset/train_aug\REALLY\aug_19.jpg,REALLY
dataset/train_aug\REALLY\aug_20.jpg,REALLY
dataset/train_aug\REALLY\aug_21.jpg,REALLY
dataset/train_aug\REALLY\aug_22.jpg,REALLY
dataset/train_aug\REALLY\aug_23.jpg,REALLY
dataset/train_aug\REALLY\aug_24.jpg,REALLY
dataset/train_aug\REALLY\aug_25.jpg,REALLY
dataset/train_aug\REALLY\aug_26.jpg,REALLY
dataset/train_aug\REALLY\aug_27.jpg,REALLY
dataset/train_aug\REALLY\aug_28.jpg,REALLY
dataset/train_aug\REALLY\aug_29.jpg,REALLY
dataset/train_aug\REALLY\aug_30.jpg,REALLY
dataset/train_aug\REALLY\aug_31.jpg,REALLY
dataset/train_aug\REALLY\aug_32.jpg,REALLY
dataset/train_aug\REALLY\aug_33.jpg,REALLY
dataset/train_aug\REALLY\aug_34.jpg,REALLY
dataset/train_aug\REALLY\aug_35.jpg,REALLY
dataset/train_aug\REALLY\aug_36.jpg,REALLY
dataset/train_aug\REALLY\aug_37.jpg,REALLY
dataset/train_aug\REALLY\aug_38.jpg,REALLY
dataset/train_aug\REALLY\aug_39.jpg,REALLY
dataset/train_aug\REALLY\aug_40.jpg,REALLY
dataset/train_aug\REALLY\aug_41.jpg,REALLY
dataset/train_aug\REALLY\aug_42.jpg,REALLY
dataset/train_aug\REALLY\aug_43.jpg,REALLY
dataset/train_aug\REALLY\aug_44.jpg,REALLY
dataset/train_aug\REALLY\aug_45.jpg,REALLY
dataset/train_aug\REALLY\aug_46.jpg,REALLY
dataset/train_aug\REALLY\aug_47.jpg,REALLY
dataset/train_aug\REALLY\aug_48.jpg,REALLY
dataset/train_aug\REALLY\aug_49.jpg,REALLY
dataset/train_aug\REPEAT\orig_REPEAT-3.jpg,REPEAT
dataset/train_aug\REPEAT\orig_REPEAT-4.jpg,REPEAT
dataset/train_aug\REPEAT\orig_REPEAT-6.jpg,REPEAT
dataset/train_aug\REPEAT\orig_REPEAT-7.jpg,REPEAT
dataset/train_aug\REPEAT\aug_4.jpg,REPEAT
dataset/train_aug\REPEAT\aug_5.jpg,REPEAT
dataset/train_aug\REPEAT\aug_6.jpg,REPEAT
dataset/train_aug\REPEAT\aug_7.jpg,REPEAT
dataset/train_aug\REPEAT\aug_8.jpg,REPEAT
dataset/train_aug\REPEAT\aug_9.jpg,REPEAT
dataset/train_aug\REPEAT\aug_10.jpg,REPEAT
dataset/train_aug\REPEAT\aug_11.jpg,REPEAT
dataset/train_aug\REPEAT\aug_12.jpg,REPEAT
dataset/train_aug\REPEAT\aug_13.jpg,REPEAT
dataset/train_aug\REPEAT\aug_14.jpg,REPEAT
dataset/train_aug\REPEAT\aug_15.jpg,REPEAT
dataset/train_aug\REPEAT\aug_16.jpg,REPEAT
dataset/train_aug\REPEAT\aug_17.jpg,REPEAT
dataset/train_aug\REPEAT\aug_18.jpg,REPEAT
dataset/train_aug\REPEAT\aug_19.jpg,REPEAT
dataset/train_aug\REPEAT\aug_20.jpg,REPEAT
dataset/train_aug\REPEAT\aug_21.jpg,REPEAT
dataset/train_aug\REPEAT\aug_22.jpg,REPEAT
dataset/train_aug\REPEAT\aug_23.jpg,REPEAT
dataset/train_aug\REPEAT\aug_24.jpg,REPEAT
dataset/train_aug\REPEAT\aug_25.jpg,REPEAT
dataset/train_aug\REPEAT\aug_26.jpg,REPEAT
dataset/train_aug\REPEAT\aug_27.jpg,REPEAT
dataset/train_aug\REPEAT\aug_28.jpg,REPEAT
dataset/train_aug\REPEAT\aug_29.jpg,REPEAT
dataset/train_aug\REPEAT\aug_30.jpg,REPEAT
dataset/train_aug\REPEAT\aug_31.jpg,REPEAT
dataset/train_aug\REPEAT\aug_32.jpg,REPEAT
dataset/train_aug\REPEAT\aug_33.jpg,REPEAT
dataset/train_aug\REPEAT\aug_34.jpg,REPEAT
dataset/train_aug\REPEAT\aug_35.jpg,REPEAT
dataset/train_aug\REPEAT\aug_36.jpg,REPEAT
dataset/train_aug\REPEAT\aug_37.jpg,REPEAT
dataset/train_aug\REPEAT\aug_38.jpg,REPEAT
dataset/train_aug\REPEAT\aug_39.jpg,REPEAT
dataset/train_aug\REPEAT\aug_40.jpg,REPEAT
dataset/train_aug\REPEAT\aug_41.jpg,REPEAT
dataset/train_aug\REPEAT\aug_42.jpg,REPEAT
dataset/train_aug\REPEAT\aug_43.jpg,REPEAT
dataset/train_aug\REPEAT\aug_44.jpg,REPEAT
dataset/train_aug\REPEAT\aug_45.jpg,REPEAT
dataset/train_aug\REPEAT\aug_46.jpg,REPEAT
dataset/train_aug\REPEAT\aug_47.jpg,REPEAT
dataset/train_aug\REPEAT\aug_48.jpg,REPEAT
dataset/train_aug\REPEAT\aug_49.jpg,REPEAT
dataset/train_aug\ROOM\orig_GO (2).jpg,ROOM
dataset/train_aug\ROOM\orig_GO (3).jpg,ROOM
dataset/train_aug\ROOM\orig_GO (4).jpg,ROOM
dataset/train_aug\ROOM\orig_ROOM (1).jpg,ROOM
dataset/train_aug\ROOM\orig_ROOM (2).jpg,ROOM
dataset/train_aug\ROOM\orig_ROOM (3).jpg,ROOM
dataset/train_aug\ROOM\aug_6.jpg,ROOM
dataset/train_aug\ROOM\aug_7.jpg,ROOM
dataset/train_aug\ROOM\aug_8.jpg,ROOM
dataset/train_aug\ROOM\aug_9.jpg,ROOM
dataset/train_aug\ROOM\aug_10.jpg,ROOM
dataset/train_aug\ROOM\aug_11.jpg,ROOM
dataset/train_aug\ROOM\aug_12.jpg,ROOM
dataset/train_aug\ROOM\aug_13.jpg,ROOM
dataset/train_aug\ROOM\aug_14.jpg,ROOM
dataset/train_aug\ROOM\aug_15.jpg,ROOM
dataset/train_aug\ROOM\aug_16.jpg,ROOM
dataset/train_aug\ROOM\aug_17.jpg,ROOM
dataset/train_aug\ROOM\aug_18.jpg,ROOM
dataset/train_aug\ROOM\aug_19.jpg,ROOM
dataset/train_aug\ROOM\aug_20.jpg,ROOM
dataset/train_aug\ROOM\aug_21.jpg,ROOM
dataset/train_aug\ROOM\aug_22.jpg,ROOM
dataset/train_aug\ROOM\aug_23.jpg,ROOM
dataset/train_aug\ROOM\aug_24.jpg,ROOM
dataset/train_aug\ROOM\aug_25.jpg,ROOM
dataset/train_aug\ROOM\aug_26.jpg,ROOM
dataset/train_aug\ROOM\aug_27.jpg,ROOM
dataset/train_aug\ROOM\aug_28.jpg,ROOM
dataset/train_aug\ROOM\aug_29.jpg,ROOM
dataset/train_aug\ROOM\aug_30.jpg,ROOM
dataset/train_aug\ROOM\aug_31.jpg,ROOM
dataset/train_aug\ROOM\aug_32.jpg,ROOM
dataset/train_aug\ROOM\aug_33.jpg,ROOM
dataset/train_aug\ROOM\aug_34.jpg,ROOM
dataset/train_aug\ROOM\aug_35.jpg,ROOM
dataset/train_aug\ROOM\aug_36.jpg,ROOM
dataset/train_aug\ROOM\aug_37.jpg,ROOM
dataset/train_aug\ROOM\aug_38.jpg,ROOM
dataset/train_aug\ROOM\aug_39.jpg,ROOM
dataset/train_aug\ROOM\aug_40.jpg,ROOM
dataset/train_aug\ROOM\aug_41.jpg,ROOM
dataset/train_aug\ROOM\aug_42.jpg,ROOM
dataset/train_aug\ROOM\aug_43.jpg,ROOM
dataset/train_aug\ROOM\aug_44.jpg,ROOM
dataset/train_aug\ROOM\aug_45.jpg,ROOM
dataset/train_aug\ROOM\aug_46.jpg,ROOM
dataset/train_aug\ROOM\aug_47.jpg,ROOM
dataset/train_aug\ROOM\aug_48.jpg,ROOM
dataset/train_aug\ROOM\aug_49.jpg,ROOM
dataset/train_aug\SERVE\orig_SERVE (1).jpg,SERVE
dataset/train_aug\SERVE\orig_SERVE (2).jpg,SERVE
dataset/train_aug\SERVE\orig_SERVE (3).jpg,SERVE
dataset/train_aug\SERVE\orig_SERVE (4).jpg,SERVE
dataset/train_aug\SERVE\orig_SERVE (7).jpg,SERVE
dataset/train_aug\SERVE\aug_5.jpg,SERVE
dataset/train_aug\SERVE\aug_6.jpg,SERVE
dataset/train_aug\SERVE\aug_7.jpg,SERVE
dataset/train_aug\SERVE\aug_8.jpg,SERVE
dataset/train_aug\SERVE\aug_9.jpg,SERVE
dataset/train_aug\SERVE\aug_10.jpg,SERVE
dataset/train_aug\SERVE\aug_11.jpg,SERVE
dataset/train_aug\SERVE\aug_12.jpg,SERVE
dataset/train_aug\SERVE\aug_13.jpg,SERVE
dataset/train_aug\SERVE\aug_14.jpg,SERVE
dataset/train_aug\SERVE\aug_15.jpg,SERVE
dataset/train_aug\SERVE\aug_16.jpg,SERVE
dataset/train_aug\SERVE\aug_17.jpg,SERVE
dataset/train_aug\SERVE\aug_18.jpg,SERVE
dataset/train_aug\SERVE\aug_19.jpg,SERVE
dataset/train_aug\SERVE\aug_20.jpg,SERVE
dataset/train_aug\SERVE\aug_21.jpg,SERVE
dataset/train_aug\SERVE\aug_22.jpg,SERVE
dataset/train_aug\SERVE\aug_23.jpg,SERVE
dataset/train_aug\SERVE\aug_24.jpg,SERVE
dataset/train_aug\SERVE\aug_25.jpg,SERVE
dataset/train_aug\SERVE\aug_26.jpg,SERVE
dataset/train_aug\SERVE\aug_27.jpg,SERVE
dataset/train_aug\SERVE\aug_28.jpg,SERVE
dataset/train_aug\SERVE\aug_29.jpg,SERVE
dataset/train_aug\SERVE\aug_30.jpg,SERVE
dataset/train_aug\SERVE\aug_31.jpg,SERVE
dataset/train_aug\SERVE\aug_32.jpg,SERVE
dataset/train_aug\SERVE\aug_33.jpg,SERVE
dataset/train_aug\SERVE\aug_34.jpg,SERVE
dataset/train_aug\SERVE\aug_35.jpg,SERVE
dataset/train_aug\SERVE\aug_36.jpg,SERVE
dataset/train_aug\SERVE\aug_37.jpg,SERVE
dataset/train_aug\SERVE\aug_38.jpg,SERVE
dataset/train_aug\SERVE\aug_39.jpg,SERVE
dataset/train_aug\SERVE\aug_40.jpg,SERVE
dataset/train_aug\SERVE\aug_41.jpg,SERVE
dataset/train_aug\SERVE\aug_42.jpg,SERVE
dataset/train_aug\SERVE\aug_43.jpg,SERVE
dataset/train_aug\SERVE\aug_44.jpg,SERVE
dataset/train_aug\SERVE\aug_45.jpg,SERVE
dataset/train_aug\SERVE\aug_46.jpg,SERVE
dataset/train_aug\SERVE\aug_47.jpg,SERVE
dataset/train_aug\SERVE\aug_48.jpg,SERVE
dataset/train_aug\SERVE\aug_49.jpg,SERVE
dataset/train_aug\SHIRT\orig_SHIRT (1).jpg,SHIRT
dataset/train_aug\SHIRT\orig_SHIRT (3).jpg,SHIRT
dataset/train_aug\SHIRT\orig_SHIRT (5).jpg,SHIRT
dataset/train_aug\SHIRT\orig_SHIRT (6).jpg,SHIRT
dataset/train_aug\SHIRT\orig_SHIRT (7).jpg,SHIRT
dataset/train_aug\SHIRT\aug_5.jpg,SHIRT
dataset/train_aug\SHIRT\aug_6.jpg,SHIRT
dataset/train_aug\SHIRT\aug_7.jpg,SHIRT
